,url,numero,tipo,lugar,descripcion,importe,fecha,procedimiento,situacion
87,https://www.gipuzkoa.eus/es/web/ogasuna/-/135-enkantea,135,Terreno,Ondarroa (Bizkaia),"Rústica – Monte Robledal llamado “Elixaurria”, que radica en los términos municipales de Ondarroa y Berriatua, con una superficie de 6.626 m², ubicados en Suelo no Urbanizable.","10.009,00€","Primera licitación, 13/12/2017,  y segunda licitación: 15/12/2017.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
88,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915681,141,Garaje,Irun (Gipuzkoa),Garaje nº 66  del sótano 1 del edificio 7 y 9 de la calle Estación de Irún. Superficie: 34 m2..,"22.550,00€","Primera licitación: 13/12/2017; y, segunda licitación 15/12/2017.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
89,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915659,133,Pabellón industrial,Arrasate (Gipuzkoa),"Finca en el sector industrial 14, Polígono Kataide. Superficie: total 7.009,26 m2; el pabellón industrial construido 4.792,14 m2 en planta y 2.217,12 m2 de terreno libre.
Pabellón industrial construido: la planta baja tiene 4.792,12 m2, la entreplanta 30,06 m2 y la planta primera 423,10 m2, es decir, en total tiene 5.245,30 m2.","1.943.185,12€",Primera y segunda licitación: 23/10/2017.,"Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
90,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915653,132,Trastero,Usurbil,"Finca 1691/1.Trastero número 3 en la planta bajocubierta, edificio A1, área 52 de ""Kalezar"" zona Eguzkitze. Superficie aproximada 8,25m2.","2.970,00 €","Primera licitación: 18/07/2017; y, segunda licitación 20/07/2017.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
91,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915647,131,Garaje,Usurbil,"Finca 3469/1.Garaje cerrado F13 en la planta sótano 2, edificio A2, área 52 de ""Kalezar"" zona Eguzkitze. Superficie aproximada 17,10 m2.","15.270,00 €","Primera licitación: 18/07/2017; y, segunda licitación 20/07/2017.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
92,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915641,130,Garaje,Usurbil,"Finka 3467/1.Garaje itxita F12, 2. sotoko solairua, eraikin A1, Eguzkitze eremuan Kalezar auzoko 52. area. Gutxi-goraberako azalera 13,38 m2.","11.950,00 €",Lehen lizitazioa 2017/07/18; eta bigarrena 2017/07/20.,"Finka 3467/1.Garaje itxita F12, 2. sotoko solairua, eraikin A1, Eguzkitze eremuan Kalezar auzoko 52. area. Gutxi-goraberako azalera 13,38 m2.",Desierta
93,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915635,129,Garaje,Usurbil,"Finca 3463/1.Garaje cerrado F10 en la planta sótano 2, edificio A2, área 52 de ""Kalezar"" zona Eguzkitze. Superficie aproximada 14,08 m2.","12.570,00 €","Primera licitación: 18/07/2017; y, segunda licitación 20/07/2017.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
94,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915625,128,Garaje,Usurbil,"Finca 3451.Garaje cerrado F4 en la planta sótano 2, edificio A2, área 52 de ""Kalezar"" zona Eguzkitze. Superficie aproximada 14,05 m2.","13.220,00 €","Primera licitación: 18/07/2017; y, segunda licitación 20/07/2017.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
95,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915619,127,Garaje,Usurbil,"Finca 3447/1.Garaje cerrado F2 en la planta sótano 2, edificio A1, área 52 de ""Kalezar"" zona Eguzkitze. Superficie aproximada 14,05 m2.","12.550,00 €","Primera licitación: 18/07/2017; y, segunda licitación 20/07/2017.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
96,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915610,126,Pabellón industrial,Lezo (GIpuzkoa),"Local número quince, en la segunda planta del edificio industrial denominado Iturrin, número dos-B del Polígono Industrial ciento ocho.","107.040,00","Primera licitación: 18/07/2017; y, segunda licitación 20/07/2017.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
97,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915408,125,Garaje,Tolosa,"Plaza de garaje nº 8 en planta sótano, del edificio señalado con el número treinta y cinco del Paseo de San Francisco de Tolosa. Tiene una superficie de 15,75m2.","26.220,00","Primera licitación: 18/07/2017; y, segunda licitación 20/07/2017.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
98,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915602,124,Vivienda,Tolosa (Gipuzkoa),"Vivienda en piso 3º B, del edificio señalado con el número treinta y cinco del Paseo de San Francisco de Tolosa. Ocupa una superficie construida de 117,90 m2, superficie útil de 97m2.","205.489,03 €","Primera licitación: 18/07/2017; y, segunda licitación 20/07/2017.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
99,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915592,123,Local,Donostia (Gipuzkoa),"Paseo de Mons nº 90, local de planta baja. Superficie construída: 18,89 M2. Superficie útil:16.07 M2","16.880,00 €","Primera licitación: 18/07/2017; y, segunda licitación 20/07/2017.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
100,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915586,122,Vivienda y terreno,Urnieta (Gipuzkoa),Vivienda unifamiliar de cuatro plantas construida sobre terreno de 20.035 m2.,"646.571,98 €",Primera licitación: 15/11/2016; segunda licitación: 17/11/2016.,"Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
101,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915568,121,Local,Irun (Gipuzkoa),"Local comercial situado en el número uno de Miguel de Ambulodi. Superficie aproximada 44,50 metros cuadrados.","36.750,00 €","Primera licitación: 15/11/2016; y, segunda licitación 17/11/2016.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
102,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915580,120,Trastero,Usurbil (Gipuzkoa),"Finca 1691/1.Trastero número 3 en la planta bajocubierta, edificio A1, área 52 de ""Kalezar"" zona Eguzkitze. Superficie aproximada 8,25m2.","2.970,00 €","Primera licitación: 16/02/2016; y, segunda licitación 18/02/2016.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
103,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915402,119,Garaje,Usurbil (Gipuzkoa),"Finca 3497/1.Garaje cerrado H14 en la planta sótano 2, edificio A2, área 52 de ""Kalezar"" zona Eguzkitze. Superficie aproximada 19,10 m2.","17.060,00 €","Primera licitación: 16/02/2016; y, segunda licitación 18/02/2016.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
104,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915574,118,Garaje,Usurbil (Gipuzkoa),"Finca 3491/1.Garaje cerrado H11 en la planta sótano 2, edificio A2, área 52 de ""Kalezar"" zona Eguzkitze. Superficie aproximada 19,66 m2.","17.560,00 €","Primera licitación: 16/02/2016; y, segunda licitación 18/02/2016.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
105,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915550,117,Garaje,Usurbil (Gipuzkoa),"Finca 3469/1.Garaje cerrado F13 en la planta sótano 2, edificio A2, área 52 de ""Kalezar"" zona Eguzkitze. Superficie aproximada 17,10 m2.","15.270,00 €","Primera licitación: 16/02/2016; y, segunda licitación 18/02/2016.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
106,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915562,116,Garaje,Usurbil (Gipuzkoa),"Finca 3467/1.Garaje cerrado F12 en la planta sótano 2, edificio A2, área 52 de ""Kalezar"" zona Eguzkitze. Superficie aproximada 13,38 m2.","11.950,00 €","Primera licitación: 16/02/2016; y, segunda licitación 18/02/2016.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
107,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915556,115,Garaje,Usurbil (Gipuzkoa),"Finca 3463/1.Garaje cerrado F10 en la planta sótano 2, edificio A2, área 52 de ""Kalezar"" zona Eguzkitze. Superficie aproximada 14,08 m2.","12.570,00 €","Primera licitación: 16/02/2016; y, segunda licitación 18/02/2016.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
108,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915535,114,Garaje,Usurbil (Gipuzkoa),"Finca 3455/1.Garaje cerrado F6 en la planta sótano 2, edificio A2, área 52 de ""Kalezar"" zona Eguzkitze. Superficie aproximada 21,80 m2.","19.470,00 €","Primera licitación: 16/02/2016; y, segunda licitación 18/02/2016.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
109,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915541,113,Local,Usurbil (Gipuzkoa),"Finca 3451.Garaje cerrado F4 en la planta sótano 2, edificio A2, área 52 de ""Kalezar"" zona Eguzkitze. Superficie aproximada 14,05 m2.","13.220,00 €","Primera licitación: 16/02/2016; y, segunda licitación 18/02/2016.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
110,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915527,112,Garaje,Usurbil (Gipuzkoa),"Finca 3447/1.Garaje cerrado F2 en la planta sótano 2, edificio A1, área 52 de ""Kalezar"" zona Eguzkitze. Superficie aproximada 14,05 m2.","12.550,00 €","Primera licitación: 16/02/2016; y, segunda licitación 18/02/2016.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Desierta
111,https://www.gipuzkoa.eus/es/web/ogasuna/-/3915521,111,Garaje,Usurbil (Gipuzkoa),"Finca 3887.Garaje cerrado E19 en la planta sótano 2, edificio A1, área 52 de ""Kalezar"" zona Eguzkitze. Superficie aproximada 15,15 m2.","13.530,00 €","Primera licitación: 16/02/2016; y, segunda licitación 18/02/2016.","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Adjudicada
